descricao_1,ean_1,titulo_1,url_1,titulo_cb_1,loja_1,descricao_2,ean_2,titulo_2,url_2,titulo_cb_2,loja_2,match
"Refrigerador Electrolux Infinity 2 Portas 553L Frost Free Branco DF82 Espaço, eficiência e organização, o Refrigerador Electrolux Infinity DF82 será melhor amigo dos seus alimentos e das suas bebidas. Sabe aquelas frutas e verduras fresquinhas da feira? Elas merecem um espacinho especial na sua geladeira e por isso possui um gavetão transparente, amplo espaço e controle de umidade para os seus alimentos ficarem bem protegidos e continuarem frescos! O sistema Multiflow distribui o ar no interior do refrigerador garantindo a melhor preservação dos alimentos. Esquecer de colocar aquela cervejinha para gelar bem naquele dia de jogo não vai ser problema, deixe as suas bebidas geladas em um instante com a função Drink Express. Além disso, tenha gelo a qualquer hora de forma prática e simples com a função Ice Twister, suas bebidas sempre bem geladas do jeitinho que você preferir! Refrigerador com super capacidade 533 litros de espaço para toda a família. Turbo congelamento Congela mais rápido os alimentos no freezer. Painel blue touch Tecnologia aliada a funções como: compras, férias, festa, turbo freezer, drink express e controle de temperatura do freezer para a melhor performance do refrigerador e adaptação às diversas ocasiões. Diversas funções digitais para controlar o refrigerador e facilitar o dia a dia. Prateleira do turbo freezer retrátil com três posições Prateleira retrátil que pode ser utilizada em três posições com um simples ajuste. Mais versatilidade e espaço para organizar os itens no freezer. Especificações Técnicas - Marca: Electrolux - Voltagem: 127v ou 220V (não é bivolt) - Modelo: Infinity 2 Portas - Frequência: 60Hz - Cor: Branco - Degelo: Frost Free - Capacidade Líquida Refrigerador: 421 Litros - Capacidade Líquida Congelador: 132 Litros - Capacidade Total Líquida: 553 Litros - Dimensões (l x A x p): 80,9 x 191,5 x 75 cm - Peso líquido: 101,5 Kg - Peso bruto: 104 Kg - Tensão elétrica (v): 127V - Garantia: 12 meses",7896584072365,Refrigerador Electrolux Infinity 2 Portas 553L Frost Free Branco 127V DF82,https://www.americanas.com.br/produto/4722127417,refrigerador electrolux infinity 2 portas 553l frost free branco 127v df82,americanas,"Características do Produto Tipo: Refrigerador Controlador de Temperatura: Mecânico, Regulável 0°C a 5°C Iluminação Interna: Sim Porta: Metal com Isolamento Térmico Puxador da Porta: Plástico Abertura da Porta: Da Esquerda para Direita* Trava de Abastecimento: Não Degelo: Manual Dreno: Não Recipiente de Degelo: Não Prateleiras: 2 Fixas Evaporador: Não Sistema de Refrigeração: Compressor Gás Refrigerante: R134a Pés: Frontais Reguláveis e Traseiros com Rolete Gabinete Interno: psai Gabinete Externo: Aço Revestido com Pintura Eletrostática Capacidade de Armazenamento: 70L Refrigerador e 12L Congelador Marca: Venax Especificações Técnicas Tensão: 127V ou 220V Frequência: 60Hz Isolamento Térmico: Poliuretano Etiquetas: Inmetro Garantia: 1 Ano Potência: 90W Volume Líquido: 82L",7899552146617,Frigobar ngv 10 grafite,https://www.americanas.com.br/produto/3762467985,frigobar ngv 10 grafite,americanas,0
"Com a Geladeira Brastemp Frost Free Duplex BRM56 462 litros Evox, tenha gelo mais rápido sempre que precisar com a função Turbo Ice e saiba quando está pronto. O Twist Ice Advanced permite abastecer as formas de gelo e desenformá-lo facilmente, e com o Espaço Adapt você conta com prateleiras ajustáveis para armazenar itens de diversos tamanhos. Possui ainda o compartimento bipartido Turbo Control, que permite aumentar a potência em um dos lados para gelar bebidas e sobremesas ainda mais rápido. Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Tome cuidado ao manusear o produto quando quente. Riscos de queimadura.",7891129251571,Geladeira Brastemp Frost Free 2 Portas BRM56 462L Inox - 110v,https://www.americanas.com.br/produto/132718911,geladeira brastemp frost free 2 portas brm56 462l inox - 110v,americanas,,7896067226643,Geladeira Panasonic Frost Free 425L NR-BB53GV3B Black Glass - 110v,https://www.americanas.com.br/produto/1847305133,geladeira panasonic frost free 425l nr-bb53gv3b black glass - 110v,americanas,0
"As novas lava e seca Samsung consomem menos água por ciclo quando comparadas com outros modelos disponíveis no mercado, segundo testes de consumo e eficiência energética. Economia para você e menos impacto no planeta. * Produto: Lava e Seca Samsung WD11A com Ecobubble Inox Look 11/7kg * Garantia: 12 * Capacidade de Lavagem (kg): 11 * Capacidade de Secagem (kg): 7 * Porta: Tint Door * Display do Painel: led * Air Wash: Sim * Velocidade Máx. de Centrifugação: 1400 rpm * Função Manchas Difíceis: Sim * EcoBubble: Sim * Motor: dit * Smart Check: Sim * Trava para Crianças: Sim * Adiar Fim: Sim * Tambor: Diamond Drum * Ciclos de Secagem: Gaveta e por tempo (30min, 1h, 1h30min, 2h, 2h30min, 3h, 3h30min, 4h, 4h30min) * Lavagem Diária: Sim * Algodão: Sim * Enxaguar + Centrifugar: Sim * Sintéticos: Sim * Opcionais: Intensivo, Pré-lavar, Enxaguar +, Molho * Vapor higiênico: Sim * Secar Algodão: Sim * Secar Sintéticos: Sim * Rápido 15': Sim * Dimensões do Produto (LxAxP) (mm): 600 x 850 x 650 mm * Dimensões com Embalagem (LxAxP) (mm): 666 x 890 x 747 mm * Peso Líquido: 68 kg * Modelo: WD11A4453BX * Cor: Inox * Condition: Novo A Samsung pensou na sua conveniência e apresenta a primeira geladeira com tecnologia POWERvolt para ser ligada na voltagem 127v ou 220v. Além disso, ela é mais resistente a picos de energia porque suporta uma variação de tensão de 90v a 310v funcionando normalmente. *Produto: Geladeira Samsung Evolution RT38 Inverter Duplex 385L Inox Look *Capacidade Total (l): 385 *Capacidade do Freezer (l): 87 *Frost Free: Sim *Tecnologia de Refrigeração: All around cooling *Porta Ovos: Sim *Iluminação Interna: Sim *Espaços Porta Freezer: 2 ea *Fábrica de Gelo: Tray *Garantia no Compressor: 10 anos *Puxador na Porta: Recess *Classificação inmetro (ence): a *Profundidade s/ Puxador (mm): 671 *Profundidade s/ Porta (mm): 584 *Peso Líquido (kg): 60 *Condition: Novo Com o sistema de limpeza 2 em 1, seu robô aspira e passa pano de uma só vez. As escovas puxam todo o pó e a sujeira enquanto o pano esfrega o chão e libera água para uma limpeza completa e eficaz. *Produto: Powerbot-E Vr5000Rm Aspirador Robô 2 Em 1 - Samsung *Garantia: 12 *Largura do aspirador: 85 mm *Tipo de bateria: Li-íon *Dimensões (AxLxP, mm): 340x85x340 mm *Dimensões da Embalagem (AxLxP, mm): 465x153x395 mm *Peso (g): 3 kg *Peso da embalagem (g): 5.7 kg",1000043606398,"Kit Lava&Seca Wd11A 11Kg 110V, Geladeira Rt38 385L Inverter Bivolt E Aspirador Robô Vr5000",https://www.americanas.com.br/produto/5008276407,"kit lava&seca wd11a 11kg 110v, geladeira rt38 385l inverter bivolt e aspirador robô vr5000",americanas,"Geladeira LG Side by Side Thinq 611L Door In Door Inverse Inox 127V GC-J257CSFSDoor-in-Door:A exclusiva tecnologia Door-in-Door da LG proporciona facilidade de acesso aos principais itens da sua geladeira. Com isso, você minimiza a perda de ar frio e evita a troca de calor com o ambiente. O resultado é uma menor sobrecarga do compressor e, consequentemente, maior economia de energia.Compressor Linear Inverter:Diferentemente dos compressores tradicionais, que ligam e desligam durante o funcionamento, o compressor Linear Inverter trabalha com velocidade variável. Isso garante melhor consumo de energia e maior conservação dos seus alimentos. O resultado é um produto muito mais silencioso e que economiza na conta de luz.Bocal UVnano:A exclusiva tecnologia UVnano usa uma lâmpada ultravioleta no bocal da saída de água, que elimina até 99,99% das impurezas. Com isso, você tem garantia de água pura e saúde para sua família.Filtro HygieneFresh +: Ninguém gosta de abrir a porta da geladeira e sentir um odor desagradável. Pensando nisso, a LG desenvolveu o HygieneFresh +, um filtro de 5 camadas com LEDs uv que elimina 99,999% das bactérias, mantendo seus alimentos frescos e seu refrigerador livre de odores.Resfriamento Rápido (DoorCooling + ):Chega de se preocupar com o abre e fecha da geladeira. Através de duas saídas de ar estrategicamente posicionadas próximas à parte superior das portas, o resfriamento da geladeira e do freezer acontece até 35% mais rápido, mantendo seus alimentos mais conservados, inclusive aqueles localizados na porta.Temperatura Estável (LinearCooling):O principal fator para a conservação dos seus alimentos é a estabilidade de temperatura. Enquanto geladeiras convencionais trabalham com uma variação de até 4ºC ( + ou – 2ºC) na temperatura interna, as geladeiras LG reduzem essa variação para apenas + ou - 0,5ºC. Com isso, seus alimentos tem uma melhor conservação e mantém o sabor por muito mais tempo.Conectividade Wi-Fi com LG ThinQ:Seu dia a dia vai ficar muito mais fácil com o app LG ThinQ. Agora, de qualquer lugar, você monitora o funcionamento da sua geladeira. Altere a temperatura do refrigerador, do freezer e até receba alertas caso esqueça a porta aberta.Gavetas com Controle de Umidade:As geladeiras LG contam com modernas gavetas com controle de umidade. Basta escolher o tipo de alimento armazenado (frutas ou verduras) para garantia de maior conservação do sabor dos alimentos.Água e Gelo na porta:Complemente a experiência premium do seu produto com a conveniência de água filtrada e gelo (em cubos ou triturado) direto na porta.",8806091501882,Geladeira LG Side by Side Thinq 611L Door In Door Inverse Inox 127V GC-J257CSFS,https://www.americanas.com.br/produto/5027892310,geladeira lg side by side thinq 611l door in door inverse inox 127v gc-j257csfs,americanas,0
"Refrigerador Brastemp 2 Portas Evox 375L Frost Free BRM45HKANA Design sofisticado e grande capacidade para armazenar alimentos, o Refrigerador Brastemp BRM45HKANA conta com compartimento especial que se encaixa perfeitamente no freezer ou na geladeira, possibilitando gelar as bebidas de forma eficaz. Você consegue deixar os alimentos bem organizados no seu refrigerador graças aos compartimentos pensados para o encaixe de todos os alimentos, bebidas e até mesmo seus temperos favoritos. Aproveite melhor o espaço do seu congelador, com a tecnologia Frost Free você não precisa mais fazer o degelo do seu refrigerador, não tem mais o acúmulo de gelo! Tecnologia evox Protege sua geladeira da ferrugem e corrosão com uma camada de zinco e uma película impermeabilizante aplicadas sobre o aço. Gavetão de legumes Fresh Zone Suas frutas e verduras organizadas e conservadas por mais tempo com o sistema Fresh Zone. Compartimento extra frio Gele as bebidas mais rápido e conserve melhor frios e laticínios. Acesso Rápido Compartimento de fácil acesso para armazenar os itens que você mais usa. Temperos Compartimento específico para guardar e deixar seus temperos sempre à mão. Especificações Técnicas: - Marca: Brastemp - Modelo: BRM45HKANA - Voltagem: 127v ou 220V (não é bivolt) - Cor: Inox **Atenção: Cor Inox não se confunde com material aço inox. - Material da porta: Evox - Capacidade Total: 375 Litros - Tipo: Frost Free - Portas: 2 - Painel de Controle: Externo - Classificação Energética: a - Potência: 110 w - Consumo: 54 kWh - Corrente: 2 a - Frequência: 60 Hz - Selo inmetro: Sim - Ruído: 42 dBA - Capacidade Freezer: 86 Litros - Capacidade Refrigerador: 288 Litros - Dimensão do Produto (LxAxP): 62,1 x 176 x 75,5 cm - Peso: 58kg - Garantia: 12 meses",7891129252769,Refrigerador Brastemp 2 Portas Evox 375L Frost Free 127V,https://www.americanas.com.br/produto/4722127986,refrigerador brastemp 2 portas evox 375l frost free 127v,americanas,"Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 220V NR-BB53PV3XB A Panasonic está trazendo para você o refrigerador Panasonic BB53 Inverter Bottom Freezer, com um novo design inovador. Vai deixar sua cozinha esbanjando estilo e design. Ela vai mudar a sua cozinha para melhor. Tecnologia Inverter A tecnologia Inverter usada pela Panasonic controla o funcionamento do compressor, detectando possíveis variações de temperatura do refrigerador, de acordo com o uso da porta e quantidade de alimentos. Tudo isso sem aquele barulho de liga e desliga. Assim possibilitando um menor consumo de energia, mais silencioso, congelamento muito mais rápido e produção de gelo mais rápida. Inteligência Eco em função do Meio ambiente. A Panasonic desenvolveu a Tecnologia Econavi para poder monitorar automaticamente o uso do refrigerador durante as 3 últimas semanas, otimizando o funcionamento e reduzindo o consumo de energia em até 10%, isso sem diminuir a eficiência da refrigeração. Melhor para você e para o meio ambiente. Vitamin Power A tecnologia Vitamin Power chegou para inovar seu cuidado e conservação dos alimentos. O Refrigerador contém luzes de LED que simulam luz solar, potencializando vitaminas encontradas nos alimentos como por exemplo, pimentão, alface, tomate, cogumelos e muito mais. Sem contar que o compartimento possui controle automático de umidade para poder preservar os vegetais por muito mais tempo. E pra manter sua organização e praticidade, ele ainda possui espaços especiais para pizzas, latas, garrafas de 3L ou 600ml. Sem contar que conta com Biodesodorizador, que elimina uma grande quantidade de bactérias que retiram o frescor dos alimentos e geram um um odor desagradável.Especificações Técnicas: - Marca: Panasonic - Modelo: NR-BB53PV3XB - Voltagem: 220V - Cor: Aço Escovado - Capacidade: Total: 425 l - Refrigerador: 305 l - Freezer: 120 l - Sistema de refrigeração: Frost-Free - Fluido refrigerante: R600a - Prateleiras: Vidro temperado - Dimensões externas (LxAxP): 69,5 x 185,4 x 75,8 cm - Dimensões da embalagem (LxAxP): 73,7 x 191,4 x 79,9 cm - Peso aproximado (sem embalagem): 76 kg - Peso aproximado (com embalagem): 79 kg - Consumo de energia (KwH): 39,9 kWh/mês - Econavi: Sim - Inverter: Sim - Vitamin Power: Sim - Climate Control: Sim - Biodesodorizador: Sim - Painel de controle: Sim (Externo) - Garantia: 12 meses",7896067226841,Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 220V NR-BB53PV3XB,https://www.americanas.com.br/produto/5188870787,refrigerador panasonic bb53 inverter bottom freezer 425l 2 portas aço escovado frost free 220v nr-bb53pv3xb,americanas,0
Bom serviço ,6939599516774,"HOLPPO Mini geladeira clássica branca 13 l radiador portátil compacto com isolamento térmico para quarto, escritório, dormitório, carro (110 – 240 V/12 V)",https://www.amazon.com.br/HOLPPO-geladeira-isolamento-escrit%C3%B3rio-dormit%C3%B3rio/dp/B09CTDHVJ4,"holppo mini geladeira clássica branca 13 l radiador portátil compacto com isolamento térmico para quarto, escritório, dormitório, carro (110 – 240 v/12 v)",amazon,"Geladeira Smart Side By Side com Door-in-door 601l Lg 220VAcesso prático e rápido com o compartimento Door-in-Door Organize os itens mais consumidos para facilitar o dia-a-dia. Armazene tudo que sua família precisa Esta moderna geladeira Side by Side oferece mais opões de armazenamento e organização, espaço extras para itens menores, prateleira retrátil para armazenar garrafas e máquina de gelo Slim Space Plus. ( embutida na porta e com espaços úteis ). O Instaview Door-In-Door possui um elegante painel de vidro espelhado, que ilumina com 2 pequenas batidas. Assim, você pode ver o que há dentro sem precisar abrir a porta, reduzindo a perda de ar frio e mantendo os alimentos frescos por mais tempo Acesso prático e rápido com o compartimento Door-in-Door Organize os itens mais consumidos para facilitar o dia-a-dia. Controle sua geladeira de qualquer lugar: Utilizando o aplicativo LG ThinQ você pode ajustar a temperatura da sua geladeira e deixá-la pronta para armazenar toda a sua compra. Água pura e gelo sempre à disposição: A máquina de gelo automática da LG oferece gelo em cubos ou triturado. Além disso, o dispenser fornece água pura e gelada ( filtragem de micropartículas e ação química ) para o consumo diário de toda a família. Puxador Embutido: SimControle de temperatura: Sim Painel Touch: SimMáquina de Gelo: Sim Compartimento fácil acesso: Sim Prateleiras de vidro temperado: Sim Capacidade da Geladeira: 405LCapacidade do Freezer: 196L Especificações Técnicas: - Marca: lg - Voltagem: 220V - Altura (cm): 179 - Largura (cm): 91,2 - Profundidade (cm): 73,8 - Voltagem: 220V - Código Modelo: GS65SDN1 - Garantia: 12 meses",6934585684468,Geladeira Smart Side By Side com Door-in-door 601l Lg 220V,https://www.americanas.com.br/produto/4232389983,geladeira smart side by side com door-in-door 601l lg 220v,americanas,0
"O Freezer Horizontal CHA31 com 309 litros possui controle eletrônico, para você programar a temperatura facilmente e escolher entre os modos freezer ou refrigerador. É prático e econômico, pois possui classificação energética A.",7891129098831,Freezer Horizontal Consul 309L - CHA31EB 220V,https://www.amazon.com.br/Freezer-Horizontal-Consul-309L-220V/dp/B07C7GQQVT,freezer horizontal consul 309l - cha31eb 220v,amazon,REF SBS 617L INOX LOOK 220V,8801643893521,Geladeira/Refrigerador Samsung Side by Side RS65R5411M9 Inox Look 617L - 127v,https://www.americanas.com.br/produto/2428078861,geladeira/refrigerador samsung side by side rs65r5411m9 inox look 617l - 127v,americanas,0
,0067638019637,"Danby DFF101B1BSLDB 10,1 pés congelador de montagem superior, refrigerador de apartamentos com classificação energética com aparência de aço inoxidável sem manchas",https://www.amazon.com.br/Danby-DFF101B1BSLDB-refrigerador-apartamentos-classifica%C3%A7%C3%A3o/dp/B07XV9DW5M,"danby dff101b1bsldb 10,1 pés congelador de montagem superior, refrigerador de apartamentos com classificação energética com aparência de aço inoxidável sem manchas",amazon,FROST FREE | AÇO ESCOVADO | 425L | 2 PORTAS | BOTTOM FREEZER | INVERTER: mais de 36% de economia de energia | ECONAVI*: Mais 10% de economia | Vitamin Power: Potencializa Vitamina C e D | Climate Control*: Preserva melhor frutas e verduras | Prateleira Retrátil | OBS: *Exclusividade Panasonic,7896067226643,Geladeira Panasonic Frost Free 425L A+++ Black Glass - NR-BB53GV3B,https://www.amazon.com.br/Refrigerador-Panasonic-Frost-Glass-NR-BB53GV3BA/dp/B07GWWZ4LQ,geladeira panasonic frost free 425l a+++ black glass - nr-bb53gv3b,amazon,0
"A Geladeira Panasonic Frost Free 387L NR-BT42BV1XA possui uma capacidade de 387L e jumbo freezer de 95 litros, economiza até 45 de energia e tem ótimo aproveitamento do espaço interno. Seu refrigerador em funcionamento constante, sem picos de energia. Inverter é uma tecnologia usada pela Panasonic que controla o funcionamento do compressor, detectando as variações de temperatura do refrigerador, de acordo com o abre e fecha da porta e com a quantidade de alimentos. Sem barulho de liga e desliga. Tudo isso com menor consumo de energia, mais silencioso, congelamento muito mais rápido, preservando melhor os alimentos e produção de gelo mais rápida. Além disso, conta com luz de LED que simula a luz solar potencializando os nutrientes em um processo similar ao da fotossíntese. Características: Consumo (kw): 31 Termostato: Sim Selo Procel: Sim Controle de Temperatura: Sim Potência (w): 110 Tipos de Geladeira: Duplex Eficiência Energética: a Recursos / Compartimentos: Prateleiras de vidro temperado Painel: Digital Rodízios: Não Capacidade Total de Armazenamento: 387 Litros Capacidade do Refrigerador: 292 Litros Capacidade do freezer: 95 Litros Tipo de Degelo: Frost Free Funções: Função refrigerador Características da Porta / Tampo: Aço Escovado Material/Composição: Plástico, Aço inox, Serpentina com fluído Conteúdo da Embalagem: 1 Geladeira 1 Porta Ovos 1 Porta Laticínios Manual de instruções Dimensões: Altura: 180 cm Largura: 60 cm Profundidade: 74,2 cm Garantia do fornecedor: 12 meses",7896067226100,Geladeira 387 Litros 2 Portas Frost Free NR-BT42BV1XA Panasonic,https://www.americanas.com.br/produto/4537199451,geladeira 387 litros 2 portas frost free nr-bt42bv1xa panasonic,americanas,"A Geladeira Brastemp Frost Free Inverse 573 litros possui Smart Ice, Turbo Gelo e Twist Ice garantindo gelo sempre à mão. Com a função Smart Bar, resfria bebidas e avisa quando estão prontas para beber. Tudo isso com uma altíssima capacidade e Tecnologia EVOX.",7891129236707,Geladeira Brastemp Frost Free Inverse 573 litros cor Inox com Smart Bar - BRE80AK 110V,https://www.amazon.com.br/Geladeira-Brastemp-Frost-Inverse-litros/dp/B07CJLD8G1,geladeira brastemp frost free inverse 573 litros cor inox com smart bar - bre80ak 110v,amazon,0
"Refrigerador Brastemp Frost Free Duplex 500L 2 Portas Branco BRM57ABBNAA Geladeira Brastemp Frost Free Duplex BRM57 500 litros, com a função Turbo Ice, disponibiliza gelo mais rápido sempre que necessitar e permite saber quando está pronto. Também, com o Twist Ice Advanced, abastecer as formas de gelo e desenformá-lo se tornou uma tarefa mais simples, já que tudo é feito no interior do Freezer, sem derramar. Com o Espaço Adapt, você terá prateleiras ajustáveis de acordo com a sua necessidade, para armazenar seus itens de diversos tamanhos. Possui ainda o compartimento bipartido Turbo Control, que permite turbinar a potência em um dos lados para refrigerar bebidas e sobremesas ainda mais rápido. São, no total, 500 litros para serem completamente aproveitados por você! Com isso, você poderá manter todos os seus alimentos sempre frescos e prontos para serem consumidos. Características: - Turbo Ice: Aumenta a potência de refrigeração. - Twist Ice Advanced: O sistema Twist Ice Advanced permite encher as formas de gelo sem que a água derrame, além de desenformá-lo de maneira fácil, armazenando em um recipiente portátil no interior do freezer. - Espaço Adaptável: As prateleiras possuem múltiplas combinações, para facilitar o armazenamento dos seus itens de tamanhos diversos na porta da geladeira. - Turbo Control: Espaço extrafrio dividido em duas partes com a função Turbo, que possibilita aumentar a potência da refrigeração em um dos lados para gelar suas mercadorias ainda mais rápido. - Latas e Long Necks: Espaço exclusivo para gelar mais depressa suas bebidas. Pode ser encaixado tanto no refrigerador quanto no freezer. é compatível com até 3 garrafas long neck, ou 6 latas. - Sorveteira: Mantém o sorvete na textura ideal para ser consumido. Especificações Técnicas: - Marca: Brastemp - Modelo: BRM57AB - Voltagem: 220V ou 110V (não é bivolt) - Cor: Branco - Potência: 126 w - Consumo: 69 kWh - Consumo em StandBy: 69 kWh - Frequência: 60 Hz - Corrente: 1.2 a - Capacidade Total: 500 Litros - Capacidade Refrigerador: 396 Litros - Capacidade Freezer: 104 Litros - Número de Portas: 2 - Porta-Ovos: Sim, removível - Porta-Latas: Sim, removível - Tipo de Degelo: Frost Free - Posição do Freezer: Em cima - Painel de Controle: Externo - Tipo de Controle: Touch, Eletrônico - Controle de temperatura no Refrigerador: Sim - Controle de temperatura no Freezer: Não - Níveis de temperatura no Refrigerador: 5 - Função Trava Painel: Sim - Aviso de Porta Aberta: Sim - Dispenser de Água na Porta: Não - Classificação Energética: \""A\"" - Certificação inmetro: Sim - Nível de Ruído: 41 dBA - Localização do Cabo de Alimentação: Inferior direito - Número de Prateleiras, Cestos e Gavetas Refrigerador: 3 prateleiras vidro, 1 gaveta de legumes, 2 gavetas de frutas, 1 gaveta latas e long necks, 1 compartimento fast freezer. Porta: 2 prat. temperos, 1 prateleira intermediária, 2 prateleiras adapt, 1 prateleira com acesso rápido, 1 pote, 1 prateleira garrafas com separador - Número de Prateleiras, Cestos e Gavetas Freezer: 1 prateleira retrátil, 1 compartimento turbo freezer. Porta: 1 prateleira multi uso com separador, 1 compartimento sorveteira. - Porta reversível: Não - Iluminação interna: led - Dimensões do Nicho de Embutir (AxLxP): 204 x 82.5 x 80.1cm - Dimensões do Produto (AxLxP): 194 x 72.5 x 70.1 cm - Peso: 82Kg - Garantia: 12 meses.",7891129251908,Refrigerador Brastemp ff Duplex 500L 2 Pts Branco,https://www.americanas.com.br/produto/4722127767,refrigerador brastemp ff duplex 500l 2 pts branco,americanas,"Refrigerador Consul 386l Frost Free Classe A - Crm43 Platinum 110v Ela é a única com as prateleiras Altura Flex, que podem ser ajustadas em até 8 níveis de altura. Possui também a Prateleira Dobrável, e a Bandeja Deslizante, que aproveita aquele espaço que sobra entre itens mais baixos e as prateleiras.E você ainda ganha potinhos práticos e sacolas exclusivas que ajudam na organização. Tudo isso com controle de temperatura externo.Altura Flex: Com o exclusivo sistema de regulagem, as prateleiras podem ser ajustadas em 8 níveis de altura para acomodar potes, jarras e alimentos de diversos tamanhos.Prateleira Dobrável: A prateleira dobrável pode ser rebatida quando houver necessidade de acomodar itens maiores como garrafas, jarras, entre outros. Quando não houver necessidade, ela funciona como uma prateleira normal, suportando a mesma quantidade de peso.Bandeja Deslizante: Aproveita aquele espaço que sobra entre itens mais baixos e as prateleiras. Basta deslizá-la ao longo da prateleira e você ganha um novo espaço ou removê-la quando não for utilizá-la. Potinhos Práticos: Exclusivos para você guardar desde temperos até porções de comida. Eles se encaixam perfeitamente nas prateleiras facilitando a organização. Podem ser levados ao freezer e ao microondas e ainda podem ser lavados na lava louças.Sacolas Organizadoras: Agora as hortaliças não vão mais ficar perdidas na sua geladeira. Controle de temperatura externo: Controle a temperatura sem precisar abrir a porta. São 4 níveis de temperatura e a função turbo, ideal para quando sua geladeira está bem cheia.Função Turbo (freezer e refrigerador): Apenas um toque! Frost-free: Chega de trabalho extra! Você nunca mais vai precisar descongelar o freezer, pois não forma gelo nas paredes. Compartimento extra-frio: Espaço com a temperatura mais baixa da geladeira. Indicado para conservar frios e laticínios, além de gelar suas bebidas mais rápido.Gavetão de legumes: Compartimento para guardar legumes e verduras. Iluminação led: Moderno e econômico, facilita a visibilidade dos alimentos. Porta Ovos Flex: Com capacidade para até 12 ovos e pode ser acomodados na prateleira da porta ou levados ao fundo da geladeira.Prateleiras na porta do refrigerador e do freezer.Separador de garrafas: Com o Separador de Garrafas, elas ficam mais organizadas e seguras na porta do refrigerador.Congelamento rápido: O Congelamento Rápido tem a temperatura mais baixa do freezer, conservando melhor seus alimentos.Características: Prateleiras: 3 prateleiras de vidro, sendo 1 dobrável. Bandejas: 1 Bandeja deslizante. Prateleira Dobrável: 1. Controle de temperatura Externo: Eletrônico. Porta-ovos: 2 x 6 Ovos. Gavetas: 1 Gaveta Legumes. Iluminação: led. Forma de gelo: 2 x 18 gelos. Pés: Reguláveis. Porta reversível: Não. Puxadores: 2 Embutidos na Cabeceira. Eficiência Energética: a. Consumo aprox. de energia (kWhmês): 54. Potência (watts): 160.Dimensões do produto: Altura: 184,6 cm Largura: 62,1 cm Profundidade: 75,7 cm Peso líquido: 64,5 kgDimensões do produto embalado: Altura: 188,7 cm Largura: 66,1 cm Profundidade: 75,7 cm Peso bruto: 68 kgGarantia do Fornecedor de 12 Meses",7891129240636,Refrigerador Consul 386l Frost Free Classe A Crm43 Platinum 110v,https://www.americanas.com.br/produto/4883004936,refrigerador consul 386l frost free classe a crm43 platinum 110v,americanas,0
Geladeira Frost Free Samsung French Door Family Hub SmartThings (Wi-Fi) com SpaceMax™ e Soundbar RF27T5501SG 614L Black Inox (220V),8806090402944,Geladeira/Refrigerador Samsung French Door RF27T5501SG Black Inox 614L Family Hub SmartThings (Wi-Fi) - 127v,https://www.americanas.com.br/produto/2492546025,geladeira/refrigerador samsung french door rf27t5501sg black inox 614l family hub smartthings (wi-fi) - 127v,americanas,Detalhes do produto: Esmaltec: Geladeira/Refrigerador - Cycle Defrost 2 Portas RCD34 276 Litros InoxCaracter? Sticas do Produto:Tipo de Refrigerador: Geladeira 2 PortasCapacidade do Freezer: 55 LitrosCapacidade Total L? Quida: 276 LitrosFrost Free: N? OQuantidade de portas: 2 PortasAltura(em Cm): 158.5 Largura(em Cm): 56 Profundidade(em Cm): 66Selo Inmetro: SimTipo de Selo Inmetro: ProcelClassifica??O Energ? Tica: aInforma??Es Adicionais:Tipo de G? S: R134aCor: InoxAlimentos congelados: At? -18Prateleiras: Internas remov? Veis e regul? VeisPuxadores: Ergon? MicosGaxeta push in: SimP? S elevados com niveladores: Simespecifica??Es t? CnicasGarantia 12 meses (Ofertada Pelo Fabricante)contato esmaltec Telefone: (85) 3299.8999 / 0800 275.1414,7899081731421,Refrigerador Geladeira Esmaltec 2 Portas 276 Litros Inox - Rcd34,https://www.americanas.com.br/produto/1673268116,refrigerador geladeira esmaltec 2 portas 276 litros inox - rcd34,americanas,0
