,descricao_1,ean_1,titulo_1,url_1,titulo_cb_1,loja_1,descricao_2,ean_2,titulo_2,url_2,titulo_cb_2,loja_2,match
2230,"Seja para estudar ou para se divertir, ASUS VivoBook 15 é o notebook ideal para se concentrar. Com tela de bordas ultrafinas, ergonômico e eficiente, compacto, fino e leve, o ASUS VivoBook 15 X513 é compacto, mas muita tela e produtividade. E com bateria suficiente para estar com você o tempo inteiro. O novo Notebook ASUS VivoBook 15 tem a incrível Tela NanoEdge Full HD de 15,6 polegadas, que ocupa 85% de toda a parte frontal, graças às molduras ultrafinas. E mesmo com uma tela tão grande, o corpo do VivoBook 15 equivale a um notebook comum de 14 polegadas. Equipados com a 11ª Geração dos processadores Intel Core i5 e Intel Core i7, 8 MB de memória e a placa de vídeo integrada INTEL Iris Xe, o VivoBook 15 X513 oferece o desempenho de que você precisa para realizar qualquer tarefa. Trouxemos a versão com Placa dedicada Versões com SSD ou armazenamento duplo SSD + HDD. Disponível com Windows 10 Home, Endless OS. Mas além de superequipado, o notebook ASUS VivoBook 15 possui a exclusiva Tecnologia de Desempenho Inteligente ASUS - AIPT, capaz de aumentar até 40% o desempenho total do notebook³. AIPT é um design ultraeficiente em relação à temperatura e à solução de economia de energia. Com uso de algoritmos exclusivos, combinando entre cinco e nove sensores inteligentes, um design de ventoinha aerodinâmica IceBlades e uma fonte de alimentação de 65 Watts, a ASUS consegue aumentar de forma inteligente o desempenho do processador com estabilidade, enquanto permite autonomia de bateria para um dia todo, além de um notebook mais silencioso e bem refrigerado. Com a ASUS Intelligent Performance Technology, o seu notebook pode funcionar em alto desempenho pelo tempo que você precisar. E esse desempenho é ainda maior com o armazenamento rápido SSD, ou armazenamento duplo SSD + HDD que oferece uma resposta super-rápida e baixíssimo tempo de carregamento de aplicativos. O novo notebook ASUS VivoBook 15 mantém você produtivo e entretido, não importa onde você esteja.",7898573297803,"Notebook asus VivoBook X513EA-EJ1064 Intel Core i7 1165G7 8GB 256GB ssd 15,6 LED-backlit Preto",https://www.amazon.com.br/Notebook-VivoBook-X513EA-EJ1064-1165G7-LED-backlit/dp/B09HKSXH44,"notebook asus vivobook x513ea-ej1064 intel core i7 1165g7 8gb 256gb ssd 15,6 led-backlit preto",amazon,"Características: - Processador: Intel Core i3-1005G1 (1.2 GHz até 3.4 GHz com Tecnologia Intel Turbo Boost, 4 MB Intel Smart Cache, 2 cores) - Memória: 12 GB DDR4 - Placa de vídeo: Gráficos UHD Intel Integrada - Disco Rígido: 128 GB SSD - Tela: 14"" HD (1366 x 768) com design ultrafino - Teclado: Padrão ABNT2 Retroiluminado - Mouse: Touchpad com suporte a gestos multitoque - Conectividade Wi-Fi: IEE 802.11a/b/g/n/acR2 - Conectividade Bluetooth: 5.0 - Webcam: Sim com microfone digital integrado - Som: Stereo com dois alto-falantes - Dimensões e peso: Largura 32,8 cm x Profundidade 23,6 cm x Espessura 1,79 cm e 1,5Kg - Tipo de bateria: 3 células (Li-Íon) 48Wh 3220 mAh 15.2 V Entradas e saídas: - Entrada USB Type-C x 1 - Entrada USB 3.0 x 2 - Entrada USB 2.0 x 1 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100 - Saída HDMI x 1 Conteúdo da embalagem: - Notebook Acer Aspire 5 I3-1005g1 - Carregador: Bivolt - Cabo de força - Nota fiscal * Manuais disponíveis para download no site do fabricante Softwares Pré-instalados: - Windows 10 Pro original de fábrica em português - Microsoft Office 2019 completo em português - Microsoft Defender antivírus - Adobe pdf Reader - Java - Pacote de Codecs de vídeo - Skype - Flash Player - Webcam software para captura de fotos ou vídeos - Google Chrome navegador Informações ao cliente: A Juliano Informatica oferece Garantia de 3 anos em mão de obra e de 1 ano em peças e atendimento pré e pós venda personalizado.",8848357430369,Notebook Acer Aspire 5 I3-1005g1 12gb 128 Ssd Tela 14 Hd,https://www.amazon.com.br/Notebook-Acer-Aspire-I3-1005g1-12gb/dp/B08WJK97PK,notebook acer aspire 5 i3-1005g1 12gb 128 ssd tela 14 hd,amazon,0
2232,"o novo Vaio FE14 foi projetado detalhadamente para oferecer uma experiência inesquecível, unindo uma performance poderosa e um novo design ultra compacto. Com uma tela de 14 polegadas em alta definição combinada com os últimos processadores Intel Core o Vaio FE14 nunca te deixará na mão, além de entregar todos os recursos que você precisa para executar inúmeras tarefas profissionais simultâneamente, contando com componentes de última geração, como memória DDR4 e SSD NVMe. Este produto está disponível na cor branca.",7896904644050,"Notebook Vaio FE14, Intel Core i3, 4GB, 256GB SSD, 14"" Full HD, Windows 10 - Branco",https://www.amazon.com.br/Notebook-VJFE41F11X-B0611W-Intel-gera%C3%A7%C3%A3o-Windows/dp/B08FK9M15Q,"notebook vaio fe14, intel core i3, 4gb, 256gb ssd, 14"" full hd, windows 10 - branco",amazon,Como usar: ,7448512986222,"Heayzoki Laptop de 15,6"" para Win 11, com Touchpad digital, 8GB RAM 128GB SSD, tela HD 1920 1080, câmera 0,3MP, alto-falantes embutidos, suporte BT, para Intel N5095. Vermelho (EUA)",https://www.amazon.com.br/dp/B0B1MH9NKD,"heayzoki laptop de 15,6"" para win 11, com touchpad digital, 8gb ram 128gb ssd, tela hd 1920 1080, câmera 0,3mp, alto-falantes embutidos, suporte bt, para intel n5095. vermelho (eua)",amazon,0
2235,,195133148856,"Acer Chromebook 315 CB315-4HT CB315-4HT-C72W tela sensível ao toque Chromebook - Full HD - 1920 x 1080 - Intel Celeron N5100 Quad-core (4 núcleos) 1,10 GHz - 4 GB RAM - 32 GB de memória flash - prata pura",https://www.amazon.com.br/Chromebook-CB315-4HT-CB315-4HT-C72W-sens%C3%ADvel-toque/dp/B09T3Z9M6J,"acer chromebook 315 cb315-4ht cb315-4ht-c72w tela sensível ao toque chromebook - full hd - 1920 x 1080 - intel celeron n5100 quad-core (4 núcleos) 1,10 ghz - 4 gb ram - 32 gb de memória flash - prata pura",amazon,"Seja para trabalhar ou para se divertir, ASUS VivoBook 15 é o notebook ideal para se concentrar. Tela quase sem bordas, ergonômico e eficiente, compacto, fino e leve. ASUS VivoBook 15 tem muita tela, mas pouco corpo, perfeito para estar com você o tempo inteiro. ",7898573297261,Notebook ASUS VivoBook X512FJ-EJ553T - CORE I7 / 8 GB / SSD 512GB + 32GB OPTANE / Windows 10 Home / Prata Metálico,https://www.amazon.com.br/Notebook-ASUS-VivoBook-X512FJ-EJ553T-Met%C3%A1lico/dp/B08899GLFQ,notebook asus vivobook x512fj-ej553t - core i7 / 8 gb / ssd 512gb + 32gb optane / windows 10 home / prata metálico,amazon,0
2236,"Equilíbrio Work-Life A série Prestige combina seus elementos favoritos de negócios e produtividade em um laptop ultrafino e ultraleve. Melhore seu fluxo de trabalho com uma computação forte com os gráficos mais recentes da série Intel® Core™ i7 de 12ª geração e os gráficos da série NVIDIA® GeForce RTX™ 30, que são suficientes para a produtividade entre trabalho e vida. Inspirado pela estética, o acabamento e tamanho elegantes, permite excelente portabilidade e computação sob demanda. A série Prestige foi projetada para ser única e elegante. Quebrando os limites A série Prestige apresenta os mais recentes gráficos da série Intel® Core™ i7 de 12ª geração e NVIDIA® GeForce RTX™ 30, oferecendo desempenho extraordinário e portabilidade leve onde quer que você vá. Velocidade e desempenho ""Aproveite ao máximo o seu dia. Melhore suas atividades diárias com maior velocidade de rede Wi-Fi 6E, armazenamento perfeito e conectividade mais rápida. Experiência visual espetacular (opcional) série Prestige usa a tela True Pixel brilhante. A tela oferece imagens reais com resolução UHD de até 4K, gama de cores AdobeRGB 100%, precisão de cor Delta-E calibrada de fábrica <2 fora da caixa, tecnologia True Color e verificação da CalMan para otimização com ferramentas, entretenimento, trabalho criativo, foto e edição de vídeo. Experiência de login exclusiva com o Windows Hello, você pode entrar no seu laptop por reconhecimento facial ou impressões digitais. O acesso ao seu laptop permite uma experiência mais segura e até 3 vezes mais rápida do que inserir uma senha. Não se preocupe em esquecer certas senhas, você pode desfrutar de uma experiência sem senha em serviços web compatíveis com a mais recente autenticação FIDO 2. Portas para sua produtividade A série Prestige oferece uma variedade de portas I/O que você precisa. Incl",824142279656,MSI Prestige 15 FHD i7-1260P/RTX3050Ti/32GB/1TBSSD/Win11PRO,https://www.amazon.com.br/MSI-Prestige-15-i7-1260P-RTX3050Ti/dp/B09SSZ5K6F,msi prestige 15 fhd i7-1260p/rtx3050ti/32gb/1tbssd/win11pro,amazon,"Marca: Lenovo Modelo: 82BS000GBR Sistema Operacional: Windows 11 Processador: - Intel Core i5-10210U - Velocidade até 4.2GHz, 4MB Cache - 6MB Cache Tela: - 15.6'' HD (1366x768) Antirreflexo Memória: - 12 gb - DDR4 2666MHz (4GB soldado + 4GB slot) Armazenamento: - ssd 256GB NVMe de altíssima velocidade Unidade Ótica: - Não incluso Alto falante: - Alto-falantes (2x 1.5W) com certificação Dolby Audio Gráficos: - Intel uhd Graphics integrada Bateria: - 2 células 35Wh Bluetooth: - Bluetooth 5.0 Outros: - Camêra 720p com porta de privacidade Portas: - 2x USB (3.2) Gen 1 - 1x USB (2.0) - 1x hdmi - Leitor de cartões 4 em 1 (sd, sdhc, sdxc, mmc) - Combo microfone/headset Teclado: - Teclado padrão Brasil Dispositivo Apontador: - Touchpad Wireless: - Wireless 2x2 ac",8848357435005,"Notebook Lenovo Ideapad - Tela 15.6, Intel i5 10210U, 12GB, ssd 256GB, Windows 11",https://www.americanas.com.br/produto/4842002820,"notebook lenovo ideapad - tela 15.6, intel i5 10210u, 12gb, ssd 256gb, windows 11",americanas,0
2237,Característica: ,9466458442525,"Bloco de notas, cantos arredondados confortáveis, ecológicos, sem agente fluorescente, para escrita diária (laranja)",https://www.amazon.com.br/arredondados-confort%C3%A1veis-ecol%C3%B3gicos-fluorescente-escrita/dp/B08TB4NL1M,"bloco de notas, cantos arredondados confortáveis, ecológicos, sem agente fluorescente, para escrita diária (laranja)",amazon,"Notebook Intel i5 5257u Compaq Presario CQ-29 8GB DDR3 ssd 480GB Tela 15.6 Full HD Windows 10 Home Com tamanho de 15,6 polegadas e teclado numérico, sua produtividade será muito maior. Ele também possui a tecla dedicada Netflix, perfeito para sua diversão nas horas vagas e maratonar aquela série que está na sua lista e assistir aos melhores filmes na plataforma. Características Notebook Compaq Presario CQ-29 i5 5257u 8GB DDR3 ssd 480GB - Marca: Compaq - Modelo: CQ-29 Especificações Notebook CQ-29 Compaq Presario i5 5257u 8GB ssd 480GB Processador - Intel Core i5 5257U Memória - 8GB DDR3 1.600MHz (Soldada) Armazenamento - 480GB sata 2.5 ssd Controlador de vídeo - Gráficos Intel Iris 6100 Tela - Display 15,6 HD ips com resolução de 1920x1080 (16:9) Conexões - 2x USB 3.0 - 1x hdmi - 1x Entrada de leitor de cartões Micro sd - 1x Entrada DC-In - 1x RJ45 - 1x Entrada de áudio para Fone de ouvido e Microfone - 1x Entrada para trava Kensington - Microfone embutido (compatível com Windows Cortana) Rede - Lan: Suporta 10/100/1000 Mb/Sec. – Gigabit Ethernet - Wlan: 802.11 b/g/n com - Bluetooth 4.0 embutido Sistema Operacional - Windows 10 Home Câmera - Webcam com resolução de 640x480 (4:3) -Teclado - ABNT2 Energia - Adaptador de energia ca/cc: Bivolt Universal (Entrada: 100240V - Saída: 19Vcc – 3.0A) - Bateria: 2 Células (2S1P) 4700mAh li-ion",7898960921434,Notebook Compaq Presario CQ-29 Intel i5 5257u 8GB DDR3 ssd 480GB Tela 15.6 Full HD Windows 10 Home,https://www.americanas.com.br/produto/3302075905,notebook compaq presario cq-29 intel i5 5257u 8gb ddr3 ssd 480gb tela 15.6 full hd windows 10 home,americanas,0
2238,Recurso:,7025143739368,"Adesivo de janela, filme de janela de economia de energia de 1,6 pés x 9,8 pés para Coberturas de controle de calor com bloqueio de UV para sala de estar e quarto",https://www.amazon.com.br/Adesivo-economia-Coberturas-controle-bloqueio/dp/B09TKCSJVK,"adesivo de janela, filme de janela de economia de energia de 1,6 pés x 9,8 pés para coberturas de controle de calor com bloqueio de uv para sala de estar e quarto",amazon,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019801636,Notebook hp 14-dq0035dx Intel Celeron N4020/4GB/64GB eMMC/14.0 HD/W11 Oferta!,https://www.americanas.com.br/produto/4958388120,notebook hp 14-dq0035dx intel celeron n4020/4gb/64gb emmc/14.0 hd/w11 oferta!,americanas,0
2241,SUAS TAREFAS COM MAIS FLUIDEZ!,4710886829324,"Notebook Acer Aspire 5 15,6 FHD i5-10210U 256GB SSD 8GB Win 11 Home Prata - A515-54-57CS",https://www.amazon.com.br/Notebook-Aspire-i5-10210U-256GB-Prata/dp/B09XGGG7TK,"notebook acer aspire 5 15,6 fhd i5-10210u 256gb ssd 8gb win 11 home prata - a515-54-57cs",amazon,"O Galaxy Book Go traz toda funcionalidade e portabilidade de um smartphone Galaxypara o mundo dos notebooks com Windows. Com processador Snapdragon e SSD de 128GB, seus apps e arquivos abrirão em um piscar de olhos, sem falar da sua tela Full HD em conjunto com uma bateria feita para durar por muito mais tempo trazendo o máximo da produtividade que só um Galaxy pode oferecer.",7892509121682,"NOTEBOOK SAMSUNG GALAXY BOOK GO 4GB 128GB 14'' WIN 11 PRO, Prata",https://www.amazon.com.br/NOTEBOOK-SAMSUNG-GALAXY-128GB-Prata/dp/B09V8DLDM7,"notebook samsung galaxy book go 4gb 128gb 14'' win 11 pro, prata",amazon,0
2244,Recursos:,7448513007469,"Relé solenoide de partida, 12V 4 terminais resistente ao desgaste B6AZ-11450-A vermelho substituição do interruptor do relé solenoide para AEROSTAR 2.8L 171 V6 1986 para carro",https://www.amazon.com.br/solenoide-resistente-B6AZ-11450-substitui%C3%A7%C3%A3o-interruptor/dp/B0B1M7D9M2,"relé solenoide de partida, 12v 4 terminais resistente ao desgaste b6az-11450-a vermelho substituição do interruptor do relé solenoide para aerostar 2.8l 171 v6 1986 para carro",amazon,"Gamer msi GE66: i7-11800H rtx 3080 tela 15' ssd 4Tb NVMe ram 64Gb (modelo 7908078432040) * * * * * * * * * * * * * * * * * * * * P R O C E S S A D O R: Intel i7-11800H de 8 núcleos e 4.6GHz (modo turbo) cachê de 24Mb chipset Intel HM570 11ª geração cachê de 24Mb chipset Intel HM570 V í D E O: Tela de 15 polegadas fhd (1920 x 1080p) anti-glare de 240Hz (touchscreen: não) (touchscreen: não) Placa gráfica Nvidia rtx 3080 8Gb dedicada (vr Ready: sim) (vr Ready: sim) A R M A Z E N A G E M: ssd 4Tb padrão NVMe (até 3300 Mbps de velocidade) Disco sata: não tem disco ótico: não tem ram de 64Gb DDR4 3200 expansível até 64Gb (total em 2 slots) P O R T A S: USB 3.1 type-C: 1 porta(s) USB 3.1 type-A (3.0/2.0): 3 porta(s) hdmi: 1 porta tipo uhd 4K rede Wi-Fi: Wi-Fi 6 (802.11ax) Bluetooth: versão 5.2 áudio: conectores da placa Nahimic 3 Sound I N P U T: Teclado: c/acentuação Brasil (não abnt), iluminado touchpad multigestos teclado numérico: sim Leitor cartões sd: 1 leitor de digitais: não webcam High Definition 2.0 c/fone digital Thunderbolt: sim Energia: bivolt automático bateria de 65Whr para 8hrs de uso (em média) D E S T A Q U E s: Dimensões: 2.3 x 26.7 x 35.8 cm c/2.3kgs Windows 10 Home de 64bits em português. Garantia via laboratório para defeitos de fabricação em hardware. Produto é inicializado, feito revisão e atualizado o Windows. Envio em caixa Kraft onda tripla c/proteção p/evitar incidentes de transporte.",7908078432040,Msi GE66 (Gamer) i7-11800H tela 15' fhd Nvidia rtx 3080 ssd 4Tb NVMe ram 64Gb,https://www.americanas.com.br/produto/4735535495,msi ge66 (gamer) i7-11800h tela 15' fhd nvidia rtx 3080 ssd 4tb nvme ram 64gb,americanas,0
2253,"Sistema Operacional Windows 10 Pro 64 Bits Cor Prata Processador Processador Intel Core i3-1005G1 Clock base de 1,2 GHz, até 3,4 GHz com tecnologia Intel Turbo Boost 2 núcleos e 4 threads 4MB de cache Intel UHD Graphics Memória RAM de 4 GB DDR4-2666 MHz (1x 4 GB) Slot de memória: 2 SODIMM Capacidade HDD 500GB 7200rpm SATA III Rede WLAN AC 1x1 + Bluetooth 4.2 Bateria 3 células (Li-íon) 45Wh, 4090 mAh Duração: Até 8 horas - A duração real da bateria pode variar dependendo do ambiente de rede, dos padrões de uso e de outros fatores. Tela LCD HD 15.6 Áudio 2x Alto-falantes estéreo integrados Microfone digital duplo integrado Webcam Webcam HD 720p Teclado Português - Teclado estilo ilha texturizado de tamanho completo com teclado numérico Portas 2x Portas USB-A 3.2 Gen1 Tipo-A 1x USB 3.2 Gen1 Tipo-C (apenas transferência de dados) 1x HDMI v1.4b (cabo vendido separadamente) 1x conector combinado para fone de ouvido/microfone 1x porta RJ-45 (Ethernet) 1x porta de alimentação de CA Dimensão Dimensões (L x P x A): 35,79 x 24,21 x 1,98 cm Número de Homologação 00158-19-04076 Imagens de caráter ilustrativo Informações divulgadas de acordo com o manual do fabricante Produto novo na caixa, lacrado com NF e garantia do fabricante 12 meses. Em caso de duvidas sobre informações técnicas, utilização, limitações e manuseio do produto, verifique o manual do fabricante. EAN: 195908389606 NAC010349",195908389606,Notebook HP 250 G8 15.6 HD i3-1005G1 500GB 4GB Win10 Pro Prata 3G4Z3LA,https://www.amazon.com.br/Notebook-HP-i3-1005G1-500GB-3G4Z3LA/dp/B0B1F2T4CF,notebook hp 250 g8 15.6 hd i3-1005g1 500gb 4gb win10 pro prata 3g4z3la,amazon,"14E CHROMEBOK, AMD A6-9220C, 14 FHD TN DisplayLAY, Chrome OS, 4 GB de memória, 32 GB EM",195890812380,"14E CHROMEBOK, AMD A6-9220C, 14 FHD TN, Chrome OS, 4 GB de memória, 32 GB EM",https://www.amazon.com.br/14E-CHROMEBOK-A6-9220C-Chrome-mem%C3%B3ria/dp/B092JQPXKZ,"14e chromebok, amd a6-9220c, 14 fhd tn, chrome os, 4 gb de memória, 32 gb em",amazon,0
2254,"Saídas: 1x USB 3.2 Gen 1 Type-A1x USB 3.2 Gen 1 Type-C2x USB 2.0 Type-A Sistema Operacional: Endless OS Cor: Preto Memória RAM: 8 GB (4 GB Onboard + 4 GB Offboard) Processador: Intel Core i7 1165G7 2,8 GHz, 12 MB Cache Armazenamento: 256 GB SSD PCIe G3X2 Tela: 15,60"" LED-backlit TFT LCD Anti-Glare Peso do Produto: 1,7 Kg Dimensões: 35,9 cm X 23,5 cm X 1,99 ~ 1,99 cm SKU ASUS: X513EA-EJ3010 EAN Code: 7898573298404 Placa de Vídeo: Intel Iris Xe Tela Sensível ao Toque: Não Clock de Memória: 2400 MHz Teclado retro iluminado: Não Características: Tela Nanoedge Carregamento rápido da bateria Resolução da Tela: 1920 x 1080 Garantia: 12 meses Wi-Fi: 802.11ac Câmera Frontal: HD Bluetooth: Bluetooth 4,1 Cartão de Memória: Micro SD Áudio: Built-in speaker Built-in microphone H. K. Adaptador de Energia: 65,00 W Bateria: 3 Cells / 4000 mAh Anatel: 00595-18-04423",7898573298404,Notebook ASUS VivoBook X513EA-EJ3010 Preto,https://www.amazon.com.br/Notebook-ASUS-VivoBook-X513EA-EJ3010-Preto/dp/B09RKM2SD9,notebook asus vivobook x513ea-ej3010 preto,amazon,Recurso: ,7400555178958,"Volante de carro, design ergonômico prático Volante vermelho de plástico Fácil instalação para substituição de peças automotivas para carro clube DS Precedente",https://www.amazon.com.br/ergon%C3%B4mico-instala%C3%A7%C3%A3o-substitui%C3%A7%C3%A3o-automotivas-Precedente/dp/B09HSM6K26,"volante de carro, design ergonômico prático volante vermelho de plástico fácil instalação para substituição de peças automotivas para carro clube ds precedente",amazon,0
2255,"Notebook Samsung Book NP550XDA-K02BR, Intel Dual-Core, 4GB, 500GB, Branco - Windows 10A redefinição de desempenhoElevamos o patamar da performance com processadores de última geração da Intel, que oferecemum alto desempenho para notebooks finos e leves. Isso permite executar os seus aplicativos commaior agilidade, em relação às gerações anteriores. Conecte-se de várias formasEntrada usb-c para acessórios indispensáveis do seu dia a dia, placa Ethernet Gigabite para uma internet dealta velocidade via cabo e Bluetooth 5.1 para conexão de seus periféricos. Tudo para que você tenha todos osdispositivos úteis conectados de diversas maneiras ao seu Samsung Book. Especificações Técnicas: Características: Marca: SamsungModelo: NP550XDA-K02BR Especificações: Processador- Intel Celeron 6305 (1.80 GHz, 4 mb L3 Cache)- Cache: 4 mb L3 Cache Memória- 4GB DDR4 (4GB x1)- 2 slots ( 1 livre) Armazenamento- 500 gb hdd (5400 rpm) Tela- 15.6"" full HD LED antirreflexiva (1366 x 768) Placa de Vídeo- Intel uhd Graphics Sistema Operacional- Windows 10 Home Multimídia- Auto Falante Estéreo- SoundAlive- 3W (1.5W x 2)- Web Camera e Microfone integrado Rede- 802.11 ac 1X1- Bluetooth v5.0- Gigabit Ethernet 10/100/1000 Portas de Comunicação- 1x hdmi- 1x usb-c- 1x USB3.0, 1 USB2.0- MicroSD Multi-media Card Reader- Combo com entrada para Microfone/Saída para Fone de ouvido- 1 RJ45 (lan)- 1 DC-in Características para Digitação- Português-BR- Teclado Númerico Integrado Segurança- Slot de Segurança- tpm Alimentação- 43 Wh- 40 Watts ac Adapter- Bivolt (100-240V) Cor- Branco Itens Inclusos:1 Notebook Samsung Garantia: Garantia 1 ano Samsung.",7892509117159,"Notebook Samsung Book NP550XDA-K02BR, Intel Dual-Core, 4GB, 500GB, Branco - Windows 10",https://www.americanas.com.br/produto/4224832527,"notebook samsung book np550xda-k02br, intel dual-core, 4gb, 500gb, branco - windows 10",americanas,"Notebook Samsung Book Intel Dual-Core, Windows 10 Home 500GB, 4GB ram, Tela ""15.6"" Full HD LED Branco",7892509117159,"Notebook Samsung Book Intel Dual-Core, Windows 10 Home 500GB, 4GB ram, Tela 15.6 Full HD LED Branco",https://www.americanas.com.br/produto/4183094555,"notebook samsung book intel dual-core, windows 10 home 500gb, 4gb ram, tela 15.6 full hd led branco",americanas,1
2260,"Ultrabook 2-in-1 hp Spectre 16: i7-11390H Iris Xe tela 16' ssd 2Tb NVMe ram 16Gb (modelo 7908078431746) * * * * * * * * * * * * * * * * * * * * P R O C E S S A D O R: Intel i7-11390H de 4 núcleos e 5.001GHz (modo turbo) cachê de 12Mb chipset Intel HM570 11ª geração cachê de 12Mb chipset Intel HM570 V í D E O: Tela de 16 polegadas uhd 3K (3072 x 1920p) anti-glare de 400ntisHz (touchscreen: sim) (touchscreen: sim) Placa gráfica Intel Iris Xe compartilhada (vr Ready: não) (vr Ready: não) A R M A Z E N A G E M: ssd 2Tb padrão NVMe (até 3300 Mbps de velocidade) Disco sata: não tem disco ótico: não tem ram de 16Gb DDR4 3200 expansível até 16Gb (total em onboard slots) P O R T A S: USB 3.1 type-C: 2 porta(s) USB 3.1 type-A (3.0/2.0): 1 porta(s) hdmi: 1 porta tipo uhd 4K rede Wi-Fi: Intel Wi-Fi 6E AX210 Bluetooth: versão 5.2 áudio: conectores da placa B. Olufsen I N P U T: Teclado: c/acentuação Brasil (não abnt), iluminado touchpad multigestos teclado numérico: sim Leitor cartões sd: 1 leitor de digitais: sim webcam High Definition 2.0 c/fone digital Thunderbolt: sim Energia: bivolt automático bateria de 83Whr para 18hrs de uso (em média) D E S T A Q U E s: Dimensões: 1.9 x 24.5 x 35.8 cm c/2kgs Windows 10 Home de 64bits em português. Garantia via laboratório para defeitos de fabricação em hardware. Produto é inicializado, feito revisão e atualizado o Windows. Envio em caixa Kraft onda tripla c/proteção p/evitar incidentes de transporte.",7908078431746,Hp Spectre 16 (Ultrabook 2-in-1) i7-11390H tela 16' uhd 3K Iris Xe ssd 2Tb NVMe ram 16Gb,https://www.americanas.com.br/produto/4735544084,hp spectre 16 (ultrabook 2-in-1) i7-11390h tela 16' uhd 3k iris xe ssd 2tb nvme ram 16gb,americanas,"VAIO, performance nos mínimos detalhes. A linha VAIO FE14 vai de encontro com todas as suas necessidades, oferecendo configurações ideais para qualquer cenário. Tenha mais performance nas suas atividades com os processadores Intel Core i de 10ª geração, unido com o máximo de velocidade fornecido pelo armazenamento SSD Nvme M2. Produza mais com a inteligência artificial da Amazon Alexa For PC já embarcado no notebook. Trabalhe com fluidez usando opções de memória RAM DDR4 com suporte até 32GB, sem perder nenhum detalhe com a tela Full HD com tamanho de 14”. Com um design moderno e elegante, agora mais leve e mais fino pesando somente 1,55kg com espessura de apenas 19,8mm. Isso tudo com a segurança sempre presente usando o protetor de webcam, trazendo conforto e tranquilidade em qualquer lugar. Possui o processador Core i3, com armazenamento de 128 GB de SSD, além de ter uma tela antireflexiva de alta qualidade e um teclado ergonômico com resistência a derramamento de água. Vem com Windows 11 Home para auxiliar você em qualquer tarefa cotidiana. Um notebook tão bonito e potente como o VAIO FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade, além de ter uma câmera de resolução de 1 Mega Pixel, ideal para você. Possui garantia de 1 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante).",7908068800002,"Notebook VAIO FE14, 14"" FHD Intel Core i3, 128GB SSD, Windows 11, Cinza - com Alexa Integrada",https://www.amazon.com.br/Notebook-VAIO-Intel-128GB-Windows/dp/B09WNKHZVH,"notebook vaio fe14, 14"" fhd intel core i3, 128gb ssd, windows 11, cinza - com alexa integrada",amazon,0
2261,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019802152,Notebook hp 240 G8 14 Intel Core I3-1005G1 - Prata Oferta!,https://www.americanas.com.br/produto/4958388761,notebook hp 240 g8 14 intel core i3-1005g1 - prata oferta!,americanas,"Notebook Ultra Intel Pentium, Tela 14 hd, 4GB ram, 120GB ssd - UB320 Marca: Multilaser ° Modelo: PC310 Especificações: ° Placa de video: Gráficos HD Intel para o processador Intel Celeron N3000 ° Portas: ''1x USB 3.0 1x USB 2.0 1x Mini hdmi 1x Micro sd 1x Saida de Áudio 1x Entrada de Energia 1x Kensington Lock'' ° Processador: Processador Intel Pentium N3700 (2M de cache até 240 GHz) ° Saída de vídeo: hdmi ° Slot de memória: 4GB LPDDR3. ° Tamanho da tela (polegada): 14'' Resolução 1366 x 768 hd ° Teclado: Padrão ABNT2 com tecla de atalho netflix. ° Sistema Operacional: Windows 10 Home. ° Armazenamento Interno: 64GB eMMC. - ° Cores: Preto ° Diferenciais do Produto: Touchpad com teclado numérico tecla de atalho netflix. ° Conexões Wirelles: Rede sem fio ieee 802.11 b/g/n Bluetooth 4.0 ° Áudio: Áudio de Alta Definição (hd) ° Fonte de Alimentação: 100240V 24W ° Conteúdo de Embalagem: Notebook Multilaser Legacy Book Fonte de alimentação Guia rápido ° Garantia do Fornecedor 12 Meses",7908414412774,"Notebook Ultra Intel Pentium, Tela 14 hd, 4GB ram, 120GB ssd UB320",https://www.americanas.com.br/produto/4764607697,"notebook ultra intel pentium, tela 14 hd, 4gb ram, 120gb ssd ub320",americanas,0
